,Asset No,NAV_x,NAV_y
11830,603513,2729.63,2645.26
11831,603514,2729.63,2645.26
11832,603515,2729.63,2645.26
11833,603516,2729.63,2645.26
11834,603517,2729.63,2645.26
11835,603518,2729.63,2645.26
11836,603519,2729.63,2645.26
11837,603520,2729.63,2645.26
11838,603521,2729.63,2645.26
11839,603522,2729.63,2645.26
11840,603523,2729.63,2645.26
11841,603524,2729.63,2645.26
11842,603525,2729.63,2645.26
11843,603526,2729.63,2645.26
11844,603527,2729.63,2645.26
11845,603528,2729.63,2645.26
11846,603529,2729.63,2645.26
11847,603530,2729.63,2645.26
11848,603531,2729.63,2645.26
11849,603532,2729.63,2645.26
11850,603533,2729.63,2645.26
11851,603534,2729.63,2645.26
11852,603535,2729.63,2645.26
11853,603536,2729.63,2645.26
11854,603537,2729.63,2645.26
11855,603538,2729.63,2645.26
11856,603539,2729.63,2645.26
11857,603540,2729.63,2645.26
11858,603541,2729.63,2645.26
11859,603542,2729.63,2645.26
11860,603543,2729.63,2645.26
11861,603544,2729.63,2645.26
11862,603545,2729.63,2645.26
11863,603546,2729.63,2645.26
11864,603547,2729.63,2645.26
11865,603548,2729.63,2645.26
11866,603549,85075.07,83579.99
11868,603554,2801.29,2751.18
11869,603555,2801.29,2751.18
11870,603556,28012.88,27511.78
11871,603551,14183.9,13925.71
11872,603552,5955.07,5844.66
11873,603553,25757.61,25296.86
11874,603557,3608.44,3543.89
11875,603558,4122.74,4046.3
11876,603559,53611.65,52369.53
11877,603560,113959.24,112957.9
11878,603561,20444.72,19812.83
11879,603562,10920.28,10724.94
11880,603563,9812.0,9508.74
11881,603564,7051.23,6833.3
11882,603565,10978.96,10639.63
11883,603566,3947.89,3825.87
11884,603567,42128.96,41362.08
11885,603568,6837.05,6714.75
11886,603569,5697.54,5595.62
11887,603570,7880.11,7620.79
11888,603571,6213.33,6008.86
11889,603572,3526.53,3417.53
11890,603573,9495.9,9326.04
11891,603574,18246.36,17682.41
11892,603575,3150.15,3078.77
11893,603576,15430.83,15154.8
11894,603577,9323.65,9035.48
11895,603578,9323.65,9035.48
11896,603579,8793.91,8522.11
11897,603580,8793.91,8522.11
11898,603581,3443.21,3381.62
11899,603582,3443.21,3381.62
11900,603583,3443.21,3381.62
11901,603584,3443.21,3381.62
11902,603585,3443.21,3381.62
11903,603586,3443.21,3381.62
11904,603587,3443.21,3381.62
11905,603588,3443.21,3381.62
11906,603589,3443.21,3381.62
11907,603590,3443.21,3381.62
11908,603591,4187.69,4112.78
11909,603592,4187.69,4112.78
11910,603593,4187.69,4112.78
11911,603594,4187.69,4112.78
11912,603595,4187.69,4112.78
11913,603596,4187.69,4112.78
11915,603598,62003.21,60027.77
11916,603599,81061.03,78478.41
11917,603600,52145.7,50484.33
11918,603601,20688.82,20318.74
11919,603606,12319.89,12099.51
11920,603607,13372.99,13133.77
11921,603609,13372.99,13133.77
11922,603610,13372.99,13133.77
11923,603615,13372.99,13133.77
11924,603602,20688.82,20318.74
11925,603603,33667.08,33064.84
11926,603604,33667.08,33064.84
11927,603605,73186.02,71876.86
11928,603608,13372.99,13133.77
11929,603611,13372.99,13133.77
11930,603612,13372.99,13133.77
11931,603613,13372.99,13133.77
11932,603614,13372.99,13133.77
11933,603616,13372.99,13133.77
11934,603617,43872.43,42474.65
11935,603624,21122.54,20469.7
11936,603625,9980.19,9801.66
11937,603626,19098.09,18469.6
11938,603627,3022.74,2929.32
11939,603628,7327.86,7101.38
11940,603629,8091.79,7841.7
11941,603630,659.51,639.13
11942,603631,30691.51,30122.47
11943,603632,18346.07,18017.89
11944,603633,35609.59,34972.6
11945,603634,85345.97,83792.4
11946,603635,21650.64,21263.35
11947,603636,5361.23,5195.53
11948,603637,5765.5,5587.3
11949,603638,26588.5,26112.88
11950,603639,4475.4,4393.93
11951,603640,13612.36,13368.86
11952,603641,15431.49,15155.45
11953,603642,40025.18,39309.21
11954,603643,3321.67,3262.25
11955,603644,8428.54,8280.42
11956,603645,46878.91,46055.07
11957,603646,77862.07,77140.26
11958,603647,17282.53,16973.38
11959,603648,79765.48,78338.63
11960,603649,3038.69,2984.33
11961,603650,17436.83,17124.92
11962,603651,28102.32,27233.75
11963,603652,18123.29,17804.8
11964,603653,3346.85,3246.51
11965,603654,37453.47,36330.59
11966,603655,15610.2,15335.87
11967,603656,4534.11,4393.97
11968,603657,28772.55,28257.87
11969,603658,14813.59,14548.6
11970,603659,51615.13,50708.06
11971,603660,11869.87,11657.54
11972,603661,27262.71,26775.03
11973,603662,83084.3,81598.08
11974,603663,41411.58,40670.81
11975,603664,54667.85,53689.95
11976,603665,6669.37,6552.16
11977,603666,4053.82,3982.58
11978,603667,18689.44,18129.12
11979,603668,8866.39,8600.57
11980,603669,3109.63,3016.4
11981,603670,229463.02,222583.57
11982,603671,4531.31,4451.68
11983,603672,5771.43,5670.0
11984,603673,6746.84,6626.15
11985,603674,17463.57,16888.87
11986,603675,1483.9,1438.04
11987,603676,1483.9,1438.04
11988,603677,1483.9,1438.04
11989,603678,1483.9,1438.04
11990,603679,1483.9,1438.04
11991,603680,1483.9,1438.04
11992,603681,1483.9,1438.04
11993,603682,1483.9,1438.04
11994,603683,1483.9,1438.04
11995,603684,1483.9,1438.04
11996,603685,1483.9,1438.04
11997,603686,1483.9,1438.04
11998,603687,33140.66,32547.84
11999,603688,33140.66,32547.84
12000,603689,10350.53,10165.38
12001,603690,10350.53,10165.38
12002,603691,4002.52,3930.92
12003,603692,4002.52,3930.92
12004,603693,4002.52,3930.92
12005,603694,4346.88,4270.49
12006,603695,4346.88,4270.49
12007,603696,3170.37,3114.65
12008,603697,3170.37,3114.65
12009,603698,3170.37,3114.65
12010,603699,3170.37,3114.65
12011,603700,3170.37,3114.65
12012,603701,91628.17,90786.55
12013,603702,14409.69,13356.15
12014,603703,17838.7,17525.21
12015,603704,17838.7,17525.21
12016,603705,1495.76,1450.92
12017,603706,1495.76,1450.92
12018,603707,1495.76,1450.92
12019,603708,1495.76,1450.92
12020,603709,1495.76,1450.92
12021,603710,1495.76,1450.92
12022,603711,1495.76,1450.92
12023,603712,30187.14,29282.11
12024,603713,100944.84,98884.74
12025,603714,41949.37,41093.26
12026,603715,132556.85,129905.71
12027,603716,12516234.53,13176811.72
12028,603717,122743.83,119063.89
12029,603718,240404.8,238310.21
12030,603719,27932.17,27094.75
12031,603720,114273.79,110847.79
12032,603721,14195.27,13769.69
12033,603722,4180.86,4055.52
12034,603723,26651.23,26157.1
12035,603724,75221.51,74571.78
12036,603725,28923.68,28056.53
12037,603726,15203.11,14747.31
12038,603727,2212.33,2131.65
12039,603728,26737.66,25911.27
12040,603729,45516.04,44716.16
12041,603730,254014.62,246399.1
12042,603731,8602.53,8451.35
12043,603732,8602.53,8451.35
12044,603733,8602.53,8451.35
12045,603734,9116.06,8952.99
12046,603746,4022.69,3902.09
12047,603747,1772.73,1716.25
12048,603748,639.79,619.41
12049,603749,11600.48,11230.89
12050,603750,11600.48,11230.89
12051,603751,11600.48,11230.89
12052,603752,11600.48,11230.89
12053,603753,11600.48,11230.89
12054,603754,11600.48,11230.89
12055,603755,11600.48,11230.89
12056,603756,11600.48,11230.89
12057,603757,11600.48,11230.89
12058,603758,5144.91,4980.99
12059,603759,5144.91,4980.99
12060,603760,17504.42,16963.41
12061,603761,37703.21,37040.63
12062,603762,93343.89,92501.73
12063,603763,41824.76,41089.74
12064,603764,2950.33,2898.48
12065,603767,44634.52,43850.13
12066,603768,18350.81,18028.32
12067,603765,2950.33,2898.48
12068,603766,2950.33,2898.48
12069,603769,18350.81,18028.32
12071,603772,245000.0,508000.0
12072,603773,60000.0,72876.71
12073,603774,6041.1,5934.94
12074,603775,15849.65,15555.79
12075,603776,87247.27,84550.69
12076,603777,4978.56,4889.5
12077,603778,4623.93,4541.22
12078,603779,36389.59,35192.06
12079,603780,20298.09,19941.38
12080,603781,14711.28,14452.75
12081,603782,29509.14,28624.44
12082,603783,4953.61,4866.56
12083,603784,4377.28,4300.36
12084,603785,127479.46,123657.54
12085,603786,11760.42,11385.73
12086,603787,11760.42,11385.73
12087,603788,11760.42,11385.73
12088,603789,11760.42,11385.73
12089,603790,15692.79,15235.58
12090,603791,19021.32,18668.65
12091,603792,9859.67,9676.87
12092,603793,3228.39,3168.53
12093,603794,2733.51,2681.87
12094,603795,3138.14,3077.75
12095,603796,4105.87,4031.13
12096,603797,116718.65,114630.78
12097,603798,4700.47,4616.39
12098,603799,7026.96,6901.26
12099,603800,7026.96,6901.26
12100,603801,14613.34,14351.94
12101,603802,12035.12,11819.84
12102,603803,12035.12,11819.84
12103,603804,6548.17,6431.04
12104,603805,4923.3,4835.23
12105,603806,12038.6,11823.25
12106,603807,2672.16,2624.36
12107,603808,5316.48,5221.38
12108,603809,5316.47,5221.37
12109,603810,3479.38,3417.14
12110,603811,3479.37,3417.13
12111,603812,2870.48,2819.13
12112,603813,2870.48,2819.13
12113,603814,547.69,531.27
12114,603815,547.69,531.27
12115,603816,547.69,531.27
12116,603817,547.69,531.27
12117,603818,547.69,531.27
12118,603819,547.69,531.27
12119,603820,547.69,531.27
12120,603821,547.69,531.27
12121,603822,547.69,531.27
12122,603823,547.69,531.27
12123,603824,547.69,531.27
12124,603825,547.69,531.27
12125,603826,547.69,531.27
12126,603827,547.69,531.27
12127,603828,547.69,531.27
12128,603829,547.69,531.27
12129,603830,547.69,531.27
12130,603831,547.69,531.27
12131,603832,547.69,531.27
12132,603833,547.69,531.27
12133,603834,547.69,531.27
12134,603835,547.69,531.27
12135,603836,547.69,531.27
12136,603837,547.69,531.27
12137,603838,547.69,531.27
12138,603839,547.69,531.27
12139,603840,547.69,531.27
12140,603841,547.69,531.27
12141,603842,547.69,531.27
12142,603843,547.69,531.27
12143,603844,547.69,531.27
12144,603845,547.69,531.27
12145,603846,547.69,531.27
12146,603847,547.69,531.27
12147,603848,547.69,531.27
12148,603849,547.69,531.27
12149,603850,547.69,531.27
12150,603851,547.69,531.27
12151,603852,547.69,531.27
12152,603853,547.69,531.27
12153,603854,547.69,531.27
12154,603855,547.69,531.27
12155,603856,547.69,531.27
12156,603857,547.69,531.27
12157,603858,547.69,531.27
12158,603859,547.69,531.27
12159,603860,547.69,531.27
12160,603861,547.69,531.27
12161,603862,547.69,531.27
12162,603863,547.69,531.27
12163,603864,547.69,531.27
12164,603865,547.69,531.27
12165,603866,547.69,531.27
12166,603867,547.69,531.27
12167,603868,547.69,531.27
12168,603869,547.69,531.27
12169,603870,547.69,531.27
12170,603871,547.69,531.27
12171,603872,547.69,531.27
12172,603873,547.69,531.27
12173,603874,547.69,531.27
12174,603875,547.69,531.27
12175,603876,547.69,531.27
12176,603877,547.69,531.27
12177,603878,547.69,531.27
12178,603879,547.69,531.27
12179,603880,547.69,531.27
12180,603881,547.69,531.27
12181,603882,547.69,531.27
12182,603883,547.69,531.27
12183,603884,547.69,531.27
12184,603885,547.69,531.27
12185,603886,547.69,531.27
12186,603887,547.69,531.27
12187,603888,547.69,531.27
12188,603889,547.69,531.27
12189,603890,547.69,531.27
12190,603891,547.69,531.27
12191,603892,547.69,531.27
12192,603893,547.69,531.27
12193,603894,547.69,531.27
12194,603895,547.69,531.27
12195,603896,547.69,531.27
12196,603897,547.69,531.27
12197,603898,547.69,531.27
12198,603899,547.69,531.27
12199,603900,547.69,531.27
12200,603901,547.69,531.27
12201,603902,547.69,531.27
12202,603903,547.69,531.27
12203,603904,547.69,531.27
12204,603905,547.69,531.27
12205,603906,547.69,531.27
12206,603907,547.69,531.27
12207,603908,547.69,531.27
12208,603909,547.69,531.27
12209,603910,547.69,531.27
12210,603911,547.69,531.27
12211,603912,547.69,531.27
12212,603913,547.69,531.27
12213,603914,547.69,531.27
12214,603915,547.69,531.27
12215,603916,547.69,531.27
12216,603917,547.69,531.27
12217,603918,547.69,531.27
12218,603919,547.69,531.27
12219,603920,547.69,531.27
12220,603921,547.69,531.27
12221,603922,547.69,531.27
12222,603923,547.69,531.27
12223,603924,130595.07,126790.14
12224,603925,33213.71,32246.02
12225,603926,33213.71,32246.02
12226,603927,34307.18,33714.36
12227,603928,20643.29,20286.58
12228,603929,20643.29,20286.58
12229,603930,3538.85,3477.7
12230,603931,3538.85,3477.7
12231,603932,3538.85,3477.7
12232,603933,3538.85,3477.7
12233,603934,3538.85,3477.7
12234,603935,3538.85,3477.7
12235,603936,3538.85,3477.7
12236,603937,3538.85,3477.7
12237,603938,3385.37,3286.74
12238,603939,3385.37,3286.74
12239,603940,3385.37,3286.74
12240,603941,3385.37,3286.74
12241,603942,3385.37,3286.74
12242,603943,3385.37,3286.74
12243,603944,3385.37,3286.74
12244,603945,3385.37,3286.74
12245,603946,3385.37,3286.74
12246,603947,3385.37,3286.74
12248,603949,75934.17,73721.8
12249,603980,56589.46,55611.6
12250,603981,166783.05,163901.07
12251,603982,7501.45,7282.89
12252,603983,7501.45,7282.89
12253,603984,17108.39,16807.73
12254,603985,24083.84,23667.68
12255,603986,1013523.01,981231.94
12257,603988,13257.87,12860.39
12258,603989,408.11,396.22
12259,603990,12777.72,12405.44
12260,603991,91182.39,89606.77
12261,603992,81954.93,80538.76
12263,603994,481772.53,467735.92
12265,603996,4187.64,4115.28
12266,603997,14449.35,14028.36
12267,603998,16431.79,16143.02
12268,603999,6418.07,6305.28
12269,604000,8351.7,8199.67
12270,604001,23112.73,22894.62
12276,604007,5172.81,5012.93
12277,604008,449457.54,441558.91
12278,604009,10716.99,10385.76
12279,604010,483287.69,474794.54
12280,604011,74477.09,72307.17
12281,604012,84932.39,83464.77
12282,604013,2700.0,2674.52
12283,604014,3150.0,3120.27
12284,604015,30473.43,29946.85
12285,604016,170045.67,165091.33
12286,604017,26721.47,25942.93
12288,604019,2331.43,2259.37
12289,604020,13463.48,13047.36
12290,604021,324159.43,313491.76
12291,604022,25739.86,25262.63
12292,604023,16316.45,16013.93
12293,604024,656114.63,636998.51
12294,604025,18838.0,18237.82
12296,604076,24647.68,24214.53
12297,604077,76191.43,74874.86
12298,604078,4363450.7,4323371.6
12299,604080,18075.31,17757.66
12300,604079,263339.46,255444.37
12301,604081,29051.58,28205.15
12302,604082,26819.86,26356.42
12303,604083,3576.25,3509.94
12304,604084,27644.06,27158.25
12305,604086,26721.47,25942.93
12306,604088,32065.76,31131.51
12307,604094,29658.15,29136.95
12308,604085,65837.41,159798.03
12309,604087,14827.99,14395.97
12310,604089,31146.53,30589.38
12311,604090,68814.41,68220.03
12312,604091,796241.1,782482.2
12313,604092,7620.06,0.0
12314,604093,269755.59,264659.66
12315,604095,27680.94,27194.48
12316,604096,13840.47,13597.24
12317,604098,17519.93,17369.86
12318,604097,186674.31,183448.61
12319,604099,16578.0,16435.99
12320,604100,33141.12,32857.24
12321,604101,5187.47,5074.94
12322,604102,43860.69,43089.9
12323,604103,29189.58,28676.61
12324,604104,2991.21,2937.7
12325,604105,18614.59,18039.26
12326,604107,1373.98,1331.51
12328,604106,18614.59,18039.26
12329,604108,2537.27,2458.85
12330,604110,936801.25,908715.33
12331,604111,8148.24,8005.05
12332,604113,58300.4,56601.8
12333,604115,7707.99,7469.76
12334,604112,24136.77,23433.54
12335,604114,12917.92,12530.63
12336,604116,2191.77,2124.03
12337,604117,11660.28,11320.55
12338,604118,3168.88,3076.55
12339,604119,4567.07,4486.81
12340,604120,89212.01,86537.38
12341,604121,3268.77,3173.53
12342,604123,9846.58,26905.66
12343,604124,18335.79,17801.57
12344,604125,18335.79,17801.57
12345,604126,18335.79,17801.57
12346,604122,4033.49,3915.97
12347,604127,17867.58,17347.0
12348,604128,3109.41,3018.82
12349,604129,26235.62,25471.24
12350,604130,21203.42,81307.38
12351,604131,272425.42,264257.93
12352,604132,341455.63,331218.57
12353,604136,506493.16,490356.17
12354,604137,13294.25,13056.44
12355,604138,91032.73,88303.51
12356,604140,3929.8,3786.48
12357,604142,43402.25,42019.45
12358,604143,38121.08,36978.19
12359,604144,7243.95,7032.9
12360,604145,144557.32,280691.18
12361,604133,13059.51,12679.02
12362,604134,3068.6,2979.2
12363,604135,2325.06,2257.32
12364,604139,18764.98,18202.39
12365,604141,3929.8,3786.48
12366,,194912777.15,192556663.43
